EventId,EventTemplate,Content,ParameterList
E3,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,[]
E4,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,[]
E8,adding path spec: /<*>/*,adding path spec: /mapreduce/*,['mapreduce']
E8,adding path spec: /<*>/*,adding path spec: /ws/*,['ws']
E52,Jetty bound to port <*>,Jetty bound to port 62267,['62267']
E53,jetty-6.1.26,jetty-6.1.26,[]
E43,Extract jar:file:<*> to <*>,Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to C:\Users\msrabi\AppData\Local\Temp\Jetty_0_0_0_0_62267_mapreduce____.8n7xum\webapp,"['/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce', 'C:\\Users\\msrabi\\AppData\\Local\\Temp\\Jetty_0_0_0_0_62267_mapreduce____.8n7xum\\webapp']"
E97,Started HttpServer2$SelectChannelConnectorWithSafeStartup@<*>:<*>,Started HttpServer2$SelectChannelConnectorWithSafeStartup@0.0.0.0:62267,['0.0.0.0:62267']
E113,Web app /mapreduce started at <*>,Web app /mapreduce started at 62267,['62267']
E88,Registered webapp guice modules,Registered webapp guice modules,[]
E110,Using callQueue class java.util.concurrent.LinkedBlockingQueue,Using callQueue class java.util.concurrent.LinkedBlockingQueue,[]
E57,JOB_CREATE job_<*>,JOB_CREATE job_1445144423722_0020,['1445144423722_0020']
E70,nodeBlacklistingEnabled:true,nodeBlacklistingEnabled:true,[]
E67,maxTaskFailuresPerNode is <*>,maxTaskFailuresPerNode is 3,['3']
E25,blacklistDisablePercent is <*>,blacklistDisablePercent is 33,['33']
E98,Starting Socket Reader #<*> for port <*>,Starting Socket Reader #1 for port 62270,"['1', '62270']"
E50,IPC Server listener on <*>: starting,IPC Server listener on 62270: starting,['62270']
E51,IPC Server Responder: starting,IPC Server Responder: starting,[]
E27,Connecting to ResourceManager at <*>/<*>:<*>,Connecting to ResourceManager at msra-sa-41/10.190.173.170:8030,"['msra-sa-41/10.190.173.170', '8030']"
E66,"maxContainerCapability: <memory:<*>, vCores:<*>>","maxContainerCapability: <memory:8192, vCores:32>","['8192', '32>']"
E82,queue: default,queue: default,[]
E109,Upper limit on the thread pool size is <*>,Upper limit on the thread pool size is 500,['500']
E114,yarn.client.max-cached-nodemanagers-proxies : <*>,yarn.client.max-cached-nodemanagers-proxies : 0,['0']
E54,job_<*>Job Transitioned from INITED to SETUP,job_1445144423722_0020Job Transitioned from INITED to SETUP,['1445144423722_0020']
E78,Processing the event EventType: JOB_SETUP,Processing the event EventType: JOB_SETUP,[]
E56,job_<*>Job Transitioned from SETUP to RUNNING,job_1445144423722_0020Job Transitioned from SETUP to RUNNING,['1445144423722_0020']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-39.fareast.corp.microsoft.com']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-41.fareast.corp.microsoft.com']
E102,task_<*> Task Transitioned from NEW to SCHEDULED,task_1445144423722_0020_m_000000 Task Transitioned from NEW to SCHEDULED,['1445144423722_0020_m_000000']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-39.fareast.corp.microsoft.com']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-41.fareast.corp.microsoft.com']
E102,task_<*> Task Transitioned from NEW to SCHEDULED,task_1445144423722_0020_m_000001 Task Transitioned from NEW to SCHEDULED,['1445144423722_0020_m_000001']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-39.fareast.corp.microsoft.com']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-41.fareast.corp.microsoft.com']
E102,task_<*> Task Transitioned from NEW to SCHEDULED,task_1445144423722_0020_m_000002 Task Transitioned from NEW to SCHEDULED,['1445144423722_0020_m_000002']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-39.fareast.corp.microsoft.com']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-41.fareast.corp.microsoft.com']
E102,task_<*> Task Transitioned from NEW to SCHEDULED,task_1445144423722_0020_m_000003 Task Transitioned from NEW to SCHEDULED,['1445144423722_0020_m_000003']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-39.fareast.corp.microsoft.com']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-41.fareast.corp.microsoft.com']
E102,task_<*> Task Transitioned from NEW to SCHEDULED,task_1445144423722_0020_m_000004 Task Transitioned from NEW to SCHEDULED,['1445144423722_0020_m_000004']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-39.fareast.corp.microsoft.com']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-41.fareast.corp.microsoft.com']
E102,task_<*> Task Transitioned from NEW to SCHEDULED,task_1445144423722_0020_m_000005 Task Transitioned from NEW to SCHEDULED,['1445144423722_0020_m_000005']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-39.fareast.corp.microsoft.com']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-41.fareast.corp.microsoft.com']
E102,task_<*> Task Transitioned from NEW to SCHEDULED,task_1445144423722_0020_m_000006 Task Transitioned from NEW to SCHEDULED,['1445144423722_0020_m_000006']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-39.fareast.corp.microsoft.com']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-41.fareast.corp.microsoft.com']
E102,task_<*> Task Transitioned from NEW to SCHEDULED,task_1445144423722_0020_m_000007 Task Transitioned from NEW to SCHEDULED,['1445144423722_0020_m_000007']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-39.fareast.corp.microsoft.com']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-41.fareast.corp.microsoft.com']
E102,task_<*> Task Transitioned from NEW to SCHEDULED,task_1445144423722_0020_m_000008 Task Transitioned from NEW to SCHEDULED,['1445144423722_0020_m_000008']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-39.fareast.corp.microsoft.com']
E90,Resolved <*> to /default-rack,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,['MSRA-SA-41.fareast.corp.microsoft.com']
E102,task_<*> Task Transitioned from NEW to SCHEDULED,task_1445144423722_0020_m_000009 Task Transitioned from NEW to SCHEDULED,['1445144423722_0020_m_000009']
E102,task_<*> Task Transitioned from NEW to SCHEDULED,task_1445144423722_0020_r_000000 Task Transitioned from NEW to SCHEDULED,['1445144423722_0020_r_000000']
E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED,['1445144423722_0020_m_000000_0']
E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from NEW to UNASSIGNED,['1445144423722_0020_m_000001_0']
E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from NEW to UNASSIGNED,['1445144423722_0020_m_000002_0']
E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from NEW to UNASSIGNED,['1445144423722_0020_m_000003_0']
E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from NEW to UNASSIGNED,['1445144423722_0020_m_000004_0']
E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from NEW to UNASSIGNED,['1445144423722_0020_m_000005_0']
E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_m_000006_0 TaskAttempt Transitioned from NEW to UNASSIGNED,['1445144423722_0020_m_000006_0']
E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_m_000007_0 TaskAttempt Transitioned from NEW to UNASSIGNED,['1445144423722_0020_m_000007_0']
E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_m_000008_0 TaskAttempt Transitioned from NEW to UNASSIGNED,['1445144423722_0020_m_000008_0']
E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_m_000009_0 TaskAttempt Transitioned from NEW to UNASSIGNED,['1445144423722_0020_m_000009_0']
E17,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_r_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED,['1445144423722_0020_r_000000_0']
E65,"mapResourceRequest:<memory:<*>, vCores:<*>>","mapResourceRequest:<memory:1024, vCores:1>","['1024', '1>']"
E41,"Event Writer setup for JobId: job_<*>, File: hdfs://<*>","Event Writer setup for JobId: job_1445144423722_0020, File: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist","['1445144423722_0020', 'msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist']"
E87,"reduceResourceRequest:<memory:<*>, vCores:<*>>","reduceResourceRequest:<memory:1024, vCores:1>","['1024', '1>']"
E24,Before Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>,Before Scheduling: PendingReds:1 ScheduledMaps:10 ScheduledReds:0 AssignedMaps:0 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:0 ContRel:0 HostLocal:0 RackLocal:0,"['1', '10', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
E45,"getResources() for application_<*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*>> knownNMs=<*>","getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:10240, vCores:-17> knownNMs=4","['1445144423722_0020', '4', '0', '0', '0', '10240', '-17>', '4']"
E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>","Recalculating schedule, headroom=<memory:10240, vCores:-17>","['10240', '-17>']"
E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,['1']
E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>","Recalculating schedule, headroom=<memory:10240, vCores:-17>","['10240', '-17>']"
E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,['1']
E46,Got allocated containers <*>,Got allocated containers 1,['1']
E90,Resolved <*> to /default-rack,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,['04DN8IQ.fareast.corp.microsoft.com']
E13,Assigned container container_<*> to attempt_<*>,Assigned container container_1445144423722_0020_01_000002 to attempt_1445144423722_0020_m_000000_0,"['1445144423722_0020_01_000002', '1445144423722_0020_m_000000_0']"
E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>","Recalculating schedule, headroom=<memory:8192, vCores:-19>","['8192', '-19>']"
E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,['1']
E11,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:0 ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>,After Scheduling: PendingReds:1 ScheduledMaps:9 ScheduledReds:0 AssignedMaps:1 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:1 ContRel:0 HostLocal:0 RackLocal:1,"['1', '9', '0', '1', '0', '0', '1', '0', '0', '1']"
E90,Resolved <*> to /default-rack,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,['04DN8IQ.fareast.corp.microsoft.com']
E107,The job-jar file on the remote FS is hdfs://<*>,The job-jar file on the remote FS is hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.jar,['msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.jar']
E106,The job-conf file on the remote FS is <*>,The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.xml,['/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.xml']
E6,Adding #<*> tokens and #<*> secret keys for NM use for launching container,Adding #0 tokens and #1 secret keys for NM use for launching container,"['0', '1']"
E95,Size of containertokens_dob is <*>,Size of containertokens_dob is 1,['1']
E81,Putting shuffle token in serviceData,Putting shuffle token in serviceData,[]
E21,attempt_<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,['1445144423722_0020_m_000000_0']
E77,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*> taskAttempt attempt_<*>,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000002 taskAttempt attempt_1445144423722_0020_m_000000_0,"['LAUNCH', '1445144423722_0020_01_000002', '1445144423722_0020_m_000000_0']"
E62,Launching attempt_<*>,Launching attempt_1445144423722_0020_m_000000_0,['1445144423722_0020_m_000000_0']
E74,Opening proxy : <*>:<*>,Opening proxy : 04DN8IQ.fareast.corp.microsoft.com:54883,['04DN8IQ.fareast.corp.microsoft.com:54883']
E94,Shuffle port returned by ContainerManager for attempt_<*> : <*>,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000000_0 : 13562,"['1445144423722_0020_m_000000_0', '13562']"
E105,TaskAttempt: [attempt_<*>] using containerId: [container_<*>_<*>_<*>_<*> on NM: [<*>:<*>],TaskAttempt: [attempt_1445144423722_0020_m_000000_0] using containerId: [container_1445144423722_0020_01_000002 on NM: [04DN8IQ.fareast.corp.microsoft.com:54883],"['1445144423722_0020_m_000000_0', '1445144423722', '0020_01_000002', '04DN8IQ.fareast.corp.microsoft.com:54883']"
E14,attempt_<*> TaskAttempt Transitioned from ASSIGNED to RUNNING,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,['1445144423722_0020_m_000000_0']
E22,ATTEMPT_START task_<*>,ATTEMPT_START task_1445144423722_0020_m_000000,['1445144423722_0020_m_000000']
E104,task_<*> Task Transitioned from SCHEDULED to RUNNING,task_1445144423722_0020_m_000000 Task Transitioned from SCHEDULED to RUNNING,['1445144423722_0020_m_000000']
E45,"getResources() for application_<*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*>> knownNMs=<*>","getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:7168, vCores:-20> knownNMs=4","['1445144423722_0020', '4', '0', '0', '0', '7168', '-20>', '4']"
E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>","Recalculating schedule, headroom=<memory:7168, vCores:-20>","['7168', '-20>']"
E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,['1']
E46,Got allocated containers <*>,Got allocated containers 1,['1']
E90,Resolved <*> to /default-rack,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,['MININT-FNANLI5.fareast.corp.microsoft.com']
E13,Assigned container container_<*> to attempt_<*>,Assigned container container_1445144423722_0020_01_000003 to attempt_1445144423722_0020_m_000001_0,"['1445144423722_0020_01_000003', '1445144423722_0020_m_000001_0']"
E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>","Recalculating schedule, headroom=<memory:5120, vCores:-22>","['5120', '-22>']"
E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,['1']
E11,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:0 ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>,After Scheduling: PendingReds:1 ScheduledMaps:8 ScheduledReds:0 AssignedMaps:2 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:2 ContRel:0 HostLocal:0 RackLocal:2,"['1', '8', '0', '2', '0', '0', '2', '0', '0', '2']"
E90,Resolved <*> to /default-rack,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,['MININT-FNANLI5.fareast.corp.microsoft.com']
E21,attempt_<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,['1445144423722_0020_m_000001_0']
E77,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*> taskAttempt attempt_<*>,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000003 taskAttempt attempt_1445144423722_0020_m_000001_0,"['LAUNCH', '1445144423722_0020_01_000003', '1445144423722_0020_m_000001_0']"
E62,Launching attempt_<*>,Launching attempt_1445144423722_0020_m_000001_0,['1445144423722_0020_m_000001_0']
E74,Opening proxy : <*>:<*>,Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com:52368,['MININT-FNANLI5.fareast.corp.microsoft.com:52368']
E94,Shuffle port returned by ContainerManager for attempt_<*> : <*>,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000001_0 : 13562,"['1445144423722_0020_m_000001_0', '13562']"
E105,TaskAttempt: [attempt_<*>] using containerId: [container_<*>_<*>_<*>_<*> on NM: [<*>:<*>],TaskAttempt: [attempt_1445144423722_0020_m_000001_0] using containerId: [container_1445144423722_0020_01_000003 on NM: [MININT-FNANLI5.fareast.corp.microsoft.com:52368],"['1445144423722_0020_m_000001_0', '1445144423722', '0020_01_000003', 'MININT-FNANLI5.fareast.corp.microsoft.com:52368']"
E14,attempt_<*> TaskAttempt Transitioned from ASSIGNED to RUNNING,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,['1445144423722_0020_m_000001_0']
E22,ATTEMPT_START task_<*>,ATTEMPT_START task_1445144423722_0020_m_000001,['1445144423722_0020_m_000001']
E104,task_<*> Task Transitioned from SCHEDULED to RUNNING,task_1445144423722_0020_m_000001 Task Transitioned from SCHEDULED to RUNNING,['1445144423722_0020_m_000001']
E45,"getResources() for application_<*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*>> knownNMs=<*>","getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:4096, vCores:-23> knownNMs=4","['1445144423722_0020', '4', '0', '0', '0', '4096', '-23>', '4']"
E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>","Recalculating schedule, headroom=<memory:4096, vCores:-23>","['4096', '-23>']"
E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,['1']
E46,Got allocated containers <*>,Got allocated containers 1,['1']
