EventId,EventTemplate,Content,ParameterList
E67,generating core.<*>,generating core.2680,['2680']
E67,generating core.<*>,generating core.1524,['1524']
E67,generating core.<*>,generating core.4937,['4937']
E67,generating core.<*>,generating core.6801,['6801']
E67,generating core.<*>,generating core.4368,['4368']
E67,generating core.<*>,generating core.851,['851']
E67,generating core.<*>,generating core.1744,['1744']
E67,generating core.<*>,generating core.1588,['1588']
E67,generating core.<*>,generating core.5307,['5307']
E67,generating core.<*>,generating core.7192,['7192']
E18,"CE sym <*>, at <*>, mask <*>","CE sym 20, at 0x01228120, mask 0x10","['20', '0x01228120', '0x10']"
E18,"CE sym <*>, at <*>, mask <*>","CE sym 5, at 0x11042a80, mask 0x04","['5', '0x11042a80', '0x04']"
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E67,generating core.<*>,generating core.430,['430']
E67,generating core.<*>,generating core.174,['174']
E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,"['0', '438', '0xffffffff']"
E67,generating core.<*>,generating core.976,['976']
E67,generating core.<*>,generating core.1990,['1990']
E67,generating core.<*>,generating core.3638,['3638']
E67,generating core.<*>,generating core.2690,['2690']
E67,generating core.<*>,generating core.3804,['3804']
E67,generating core.<*>,generating core.418,['418']
E67,generating core.<*>,generating core.310,['310']
E67,generating core.<*>,generating core.2409,['2409']
E67,generating core.<*>,generating core.4182,['4182']
E67,generating core.<*>,generating core.8153,['8153']
E67,generating core.<*>,generating core.7836,['7836']
E67,generating core.<*>,generating core.2911,['2911']
E67,generating core.<*>,generating core.2921,['2921']
E67,generating core.<*>,generating core.122,['122']
E67,generating core.<*>,generating core.1973,['1973']
E37,ciod: LOGIN chdir(<*>) failed: No such file or directory,ciod: LOGIN chdir(/p/gb2/glosli/8M_5000K/t800) failed: No such file or directory,['/p/gb2/glosli/8M_5000K/t800']
E67,generating core.<*>,generating core.4984,['4984']
E67,generating core.<*>,generating core.1822,['1822']
E18,"CE sym <*>, at <*>, mask <*>","CE sym 28, at 0x110067e0, mask 0x02","['28', '0x110067e0', '0x02']"
E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>","1 ddr errors(s) detected and corrected on rank 0, symbol 25, bit 1","['1', '0', '25', '1']"
E18,"CE sym <*>, at <*>, mask <*>","CE sym 14, at 0x06047860, mask 0x20","['14', '0x06047860', '0x20']"
E67,generating core.<*>,generating core.3265,['3265']
E67,generating core.<*>,generating core.2599,['2599']
E67,generating core.<*>,generating core.1818,['1818']
E67,generating core.<*>,generating core.1694,['1694']
E67,generating core.<*>,generating core.3401,['3401']
E67,generating core.<*>,generating core.25350,['25350']
E67,generating core.<*>,generating core.1820,['1820']
E18,"CE sym <*>, at <*>, mask <*>","CE sym 2, at 0x1b85f080, mask 0x02","['2', '0x1b85f080', '0x02']"
E67,generating core.<*>,generating core.254,['254']
E67,generating core.<*>,generating core.1887,['1887']
E18,"CE sym <*>, at <*>, mask <*>","CE sym 2, at 0x1b85fe80, mask 0x02","['2', '0x1b85fe80', '0x02']"
E67,generating core.<*>,generating core.8280,['8280']
E67,generating core.<*>,generating core.12357,['12357']
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E55,data TLB error interrupt,data TLB error interrupt,[]
E18,"CE sym <*>, at <*>, mask <*>","CE sym 10, at 0x08d10580, mask 0x08","['10', '0x08d10580', '0x08']"
E38,ciod: Message code <*> is not <*> or <*>,ciod: Message code 0 is not 51 or 4294967295,"['0', '51', '4294967295']"
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E67,generating core.<*>,generating core.2522,['2522']
E67,generating core.<*>,generating core.1711,['1711']
E67,generating core.<*>,generating core.2332,['2332']
E67,generating core.<*>,generating core.4505,['4505']
E67,generating core.<*>,generating core.1521,['1521']
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E52,data storage interrupt,data storage interrupt,[]
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E50,data address: <*>,data address: 0x00000002,['0x00000002']
E50,data address: <*>,data address: 0x00000002,['0x00000002']
E84,machine check: i-fetch......................<*>,machine check: i-fetch......................0,['0']
E84,machine check: i-fetch......................<*>,machine check: i-fetch......................0,['0']
E101,program interrupt: illegal instruction......<*>,program interrupt: illegal instruction......0,['0']
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E52,data storage interrupt,data storage interrupt,[]
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E52,data storage interrupt,data storage interrupt,[]
E50,data address: <*>,data address: 0x00000002,['0x00000002']
E52,data storage interrupt,data storage interrupt,[]
E50,data address: <*>,data address: 0x00000002,['0x00000002']
E50,data address: <*>,data address: 0x00000002,['0x00000002']
E52,data storage interrupt,data storage interrupt,[]
E50,data address: <*>,data address: 0x00000002,['0x00000002']
E84,machine check: i-fetch......................<*>,machine check: i-fetch......................0,['0']
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E52,data storage interrupt,data storage interrupt,[]
E50,data address: <*>,data address: 0x00000002,['0x00000002']
E76,instruction address: <*>,instruction address: 0x00004ed8,['0x00004ed8']
E61,exception syndrome register: <*>,exception syndrome register: 0x00800000,['0x00800000']
E61,exception syndrome register: <*>,exception syndrome register: 0x00800000,['0x00800000']
E61,exception syndrome register: <*>,exception syndrome register: 0x00800000,['0x00800000']
E61,exception syndrome register: <*>,exception syndrome register: 0x00800000,['0x00800000']
E101,program interrupt: illegal instruction......<*>,program interrupt: illegal instruction......0,['0']
E101,program interrupt: illegal instruction......<*>,program interrupt: illegal instruction......0,['0']
E50,data address: <*>,data address: 0x00000002,['0x00000002']
E61,exception syndrome register: <*>,exception syndrome register: 0x00800000,['0x00800000']
E84,machine check: i-fetch......................<*>,machine check: i-fetch......................0,['0']
E53,data store interrupt caused by dcbf.........<*>,data store interrupt caused by dcbf.........0,['0']
E84,machine check: i-fetch......................<*>,machine check: i-fetch......................0,['0']
E53,data store interrupt caused by dcbf.........<*>,data store interrupt caused by dcbf.........0,['0']
E101,program interrupt: illegal instruction......<*>,program interrupt: illegal instruction......0,['0']
E101,program interrupt: illegal instruction......<*>,program interrupt: illegal instruction......0,['0']
E103,program interrupt: privileged instruction...<*>,program interrupt: privileged instruction...0,['0']
E103,program interrupt: privileged instruction...<*>,program interrupt: privileged instruction...0,['0']
E104,program interrupt: trap instruction.........<*>,program interrupt: trap instruction.........0,['0']
E102,program interrupt: imprecise exception......<*>,program interrupt: imprecise exception......0,['0']
E116,store operation.............................<*>,store operation.............................1,['1']
E116,store operation.............................<*>,store operation.............................1,['1']
E85,machine state register: <*>,machine state register: 0x00002000,['0x00002000']
E54,data store interrupt caused by icbi.........<*>,data store interrupt caused by icbi.........0,['0']
E97,"problem state (<*>=sup,<*>=usr).......<*>","problem state (0=sup,1=usr).......0","['0', '1', '0']"
E54,data store interrupt caused by icbi.........<*>,data store interrupt caused by icbi.........0,['0']
E54,data store interrupt caused by icbi.........<*>,data store interrupt caused by icbi.........0,['0']
E62,floating point instr. enabled.....<*>,floating point instr. enabled.....1,['1']
E62,floating point instr. enabled.....<*>,floating point instr. enabled.....1,['1']
E62,floating point instr. enabled.....<*>,floating point instr. enabled.....1,['1']
E15,auxiliary processor.........................<*>,auxiliary processor.........................0,['0']
E83,machine check enable..............<*>,machine check enable..............0,['0']
E83,machine check enable..............<*>,machine check enable..............0,['0']
E63,floating pt ex mode <*> enable......<*>,floating pt ex mode 0 enable......0,"['0', '0']"
E105,program interrupt: unimplemented operation..<*>,program interrupt: unimplemented operation..0,['0']
E57,debug interrupt enable............<*>,debug interrupt enable............0,['0']
E63,floating pt ex mode <*> enable......<*>,floating pt ex mode 1 enable......0,"['1', '0']"
E16,byte ordering exception.....................<*>,byte ordering exception.....................0,['0']
E16,byte ordering exception.....................<*>,byte ordering exception.....................0,['0']
E49,data address space................<*>,data address space................0,['0']
E49,data address space................<*>,data address space................0,['0']
E102,program interrupt: imprecise exception......<*>,program interrupt: imprecise exception......0,['0']
E43,core configuration register: <*>,core configuration register: 0x00002000,['0x00002000']
E102,program interrupt: imprecise exception......<*>,program interrupt: imprecise exception......0,['0']
E100,program interrupt: fp cr update.............<*>,program interrupt: fp cr update.............0,['0']
E69,guaranteed instruction cache block touch.<*>,guaranteed instruction cache block touch.0,['0']
E69,guaranteed instruction cache block touch.<*>,guaranteed instruction cache block touch.0,['0']
E99,program interrupt: fp cr field .............<*>,program interrupt: fp cr field .............0,['0']
E99,program interrupt: fp cr field .............<*>,program interrupt: fp cr field .............0,['0']
E99,program interrupt: fp cr field .............<*>,program interrupt: fp cr field .............0,['0']
E68,guaranteed data cache block touch........<*>,guaranteed data cache block touch........1,['1']
E99,program interrupt: fp cr field .............<*>,program interrupt: fp cr field .............0,['0']
E64,force load/store alignment...............<*>,force load/store alignment...............0,['0']
E71,icache prefetch depth....................<*>,icache prefetch depth....................0,['0']
E85,machine state register: <*>,machine state register: 0x00002000,['0x00002000']
E85,machine state register: <*>,machine state register: 0x00002000,['0x00002000']
E72,icache prefetch threshold................<*>,icache prefetch threshold................0,['0']
E72,icache prefetch threshold................<*>,icache prefetch threshold................0,['0']
E85,machine state register: <*>,machine state register: 0x00002000,['0x00002000']
E120,wait state enable.................<*>,wait state enable.................0,['0']
E48,critical input interrupt enable...<*>,critical input interrupt enable...0,['0']
E97,"problem state (<*>=sup,<*>=usr).......<*>","problem state (0=sup,1=usr).......0","['0', '1', '0']"
E97,"problem state (<*>=sup,<*>=usr).......<*>","problem state (0=sup,1=usr).......0","['0', '1', '0']"
E62,floating point instr. enabled.....<*>,floating point instr. enabled.....1,['1']
E115,special purpose registers:,special purpose registers:,[]
E79,lr:<*> cr:<*> xer:<*> ctr:<*>,lr:00004ed0 cr:28244842 xer:20000002 ctr:00086000,"['00004ed0', '28244842', '20000002', '00086000']"
E107,rts internal error,rts internal error,[]
E63,floating pt ex mode <*> enable......<*>,floating pt ex mode 0 enable......0,"['0', '0']"
E63,floating pt ex mode <*> enable......<*>,floating pt ex mode 0 enable......0,"['0', '0']"
E58,debug wait enable.................<*>,debug wait enable.................0,['0']
E63,floating pt ex mode <*> enable......<*>,floating pt ex mode 1 enable......0,"['1', '0']"
E75,instruction address space.........<*>,instruction address space.........0,['0']
E49,data address space................<*>,data address space................0,['0']
E49,data address space................<*>,data address space................0,['0']
E49,data address space................<*>,data address space................0,['0']
E43,core configuration register: <*>,core configuration register: 0x00002000,['0x00002000']
E43,core configuration register: <*>,core configuration register: 0x00002000,['0x00002000']
E43,core configuration register: <*>,core configuration register: 0x00002000,['0x00002000']
E43,core configuration register: <*>,core configuration register: 0x00002000,['0x00002000']
E43,core configuration register: <*>,core configuration register: 0x00002000,['0x00002000']
E43,core configuration register: <*>,core configuration register: 0x00002000,['0x00002000']
E59,disable store gathering..................<*>,disable store gathering..................0,['0']
E59,disable store gathering..................<*>,disable store gathering..................0,['0']
E59,disable store gathering..................<*>,disable store gathering..................0,['0']
E67,generating core.<*>,generating core.42,['42']
E118,total of <*> ddr error(s) detected and corrected,total of 1 ddr error(s) detected and corrected,['1']
E67,generating core.<*>,generating core.145,['145']
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E67,generating core.<*>,generating core.1978,['1978']
E67,generating core.<*>,generating core.2040,['2040']
E67,generating core.<*>,generating core.15,['15']
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E67,generating core.<*>,generating core.16218,['16218']
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E67,generating core.<*>,generating core.8531,['8531']
E67,generating core.<*>,generating core.2961,['2961']
E67,generating core.<*>,generating core.15966,['15966']
E67,generating core.<*>,generating core.42,['42']
E67,generating core.<*>,generating core.93,['93']
E67,generating core.<*>,generating core.2605,['2605']
E67,generating core.<*>,generating core.6037,['6037']
E67,generating core.<*>,generating core.886,['886']
E67,generating core.<*>,generating core.3053,['3053']
E67,generating core.<*>,generating core.2790,['2790']
E33,ciod: failed to read message prefix on control stream (CioStream socket to <*>:<*>,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:51706,['172.16.96.116:51706']
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E67,generating core.<*>,generating core.1488,['1488']
E18,"CE sym <*>, at <*>, mask <*>","CE sym 2, at 0x0b85f680, mask 0x0e","['2', '0x0b85f680', '0x0e']"
E67,generating core.<*>,generating core.2186,['2186']
E67,generating core.<*>,generating core.978,['978']
E67,generating core.<*>,generating core.2808,['2808']
E67,generating core.<*>,generating core.2486,['2486']
E67,generating core.<*>,generating core.334,['334']
E67,generating core.<*>,generating core.5401,['5401']
E67,generating core.<*>,generating core.14418,['14418']
E67,generating core.<*>,generating core.2558,['2558']
E67,generating core.<*>,generating core.9785,['9785']
E67,generating core.<*>,generating core.4614,['4614']
E67,generating core.<*>,generating core.7615,['7615']
E67,generating core.<*>,generating core.15935,['15935']
E28,"ciod: Error loading <*>: invalid or missing program image, No such file or directory","ciod: Error loading /home/draeger/testQboxhang-nozerobytebug-nosleepyescomm: invalid or missing program image, No such file or directory",['/home/draeger/testQboxhang-nozerobytebug-nosleepyescomm']
E23,ciod: Error creating node map from file <*>: No child processes,ciod: Error creating node map from file /p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map: No child processes,['/p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map']
E18,"CE sym <*>, at <*>, mask <*>","CE sym 0, at 0x1b858280, mask 0x40","['0', '0x1b858280', '0x40']"
E67,generating core.<*>,generating core.8089,['8089']
E67,generating core.<*>,generating core.4660,['4660']
E67,generating core.<*>,generating core.721,['721']
E67,generating core.<*>,generating core.5287,['5287']
E67,generating core.<*>,generating core.783,['783']
E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>","1 ddr errors(s) detected and corrected on rank 0, symbol 17, bit 1","['1', '0', '17', '1']"
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E28,"ciod: Error loading <*>: invalid or missing program image, No such file or directory","ciod: Error loading ./runtime_malloc: invalid or missing program image, No such file or directory",['./runtime_malloc']
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E3,<*> double-hummer alignment exceptions,199680 double-hummer alignment exceptions,['199680']
E3,<*> double-hummer alignment exceptions,1969920 double-hummer alignment exceptions,['1969920']
E3,<*> double-hummer alignment exceptions,2576000 double-hummer alignment exceptions,['2576000']
E3,<*> double-hummer alignment exceptions,2576000 double-hummer alignment exceptions,['2576000']
E3,<*> double-hummer alignment exceptions,6182400 double-hummer alignment exceptions,['6182400']
E3,<*> double-hummer alignment exceptions,6182400 double-hummer alignment exceptions,['6182400']
E3,<*> double-hummer alignment exceptions,6182400 double-hummer alignment exceptions,['6182400']
E3,<*> double-hummer alignment exceptions,3091200 double-hummer alignment exceptions,['3091200']
E3,<*> double-hummer alignment exceptions,3091200 double-hummer alignment exceptions,['3091200']
E3,<*> double-hummer alignment exceptions,3091200 double-hummer alignment exceptions,['3091200']
E18,"CE sym <*>, at <*>, mask <*>","CE sym 12, at 0x1b786f60, mask 0x04","['12', '0x1b786f60', '0x04']"
E18,"CE sym <*>, at <*>, mask <*>","CE sym 0, at 0x1b8584e0, mask 0x80","['0', '0x1b8584e0', '0x80']"
E18,"CE sym <*>, at <*>, mask <*>","CE sym 23, at 0x03f89c00, mask 0x10","['23', '0x03f89c00', '0x10']"
E3,<*> double-hummer alignment exceptions,23431872 double-hummer alignment exceptions,['23431872']
E3,<*> double-hummer alignment exceptions,259966605 double-hummer alignment exceptions,['259966605']
E3,<*> double-hummer alignment exceptions,255244071 double-hummer alignment exceptions,['255244071']
E3,<*> double-hummer alignment exceptions,259822751 double-hummer alignment exceptions,['259822751']
E67,generating core.<*>,generating core.24721,['24721']
E67,generating core.<*>,generating core.4184,['4184']
E67,generating core.<*>,generating core.58109,['58109']
E67,generating core.<*>,generating core.9881,['9881']
E67,generating core.<*>,generating core.19579,['19579']
E67,generating core.<*>,generating core.4501,['4501']
E67,generating core.<*>,generating core.50230,['50230']
E67,generating core.<*>,generating core.62516,['62516']
E67,generating core.<*>,generating core.27921,['27921']
E67,generating core.<*>,generating core.16830,['16830']
E67,generating core.<*>,generating core.9369,['9369']
E67,generating core.<*>,generating core.10140,['10140']
E67,generating core.<*>,generating core.37749,['37749']
E67,generating core.<*>,generating core.9654,['9654']
E67,generating core.<*>,generating core.56155,['56155']
E67,generating core.<*>,generating core.40250,['40250']
E67,generating core.<*>,generating core.45353,['45353']
E67,generating core.<*>,generating core.9578,['9578']
E67,generating core.<*>,generating core.14856,['14856']
E67,generating core.<*>,generating core.62468,['62468']
E67,generating core.<*>,generating core.38415,['38415']
E67,generating core.<*>,generating core.39138,['39138']
E67,generating core.<*>,generating core.10394,['10394']
E67,generating core.<*>,generating core.41347,['41347']
E67,generating core.<*>,generating core.7619,['7619']
E67,generating core.<*>,generating core.54486,['54486']
E67,generating core.<*>,generating core.22421,['22421']
E67,generating core.<*>,generating core.18261,['18261']
E67,generating core.<*>,generating core.58616,['58616']
E67,generating core.<*>,generating core.47736,['47736']
E67,generating core.<*>,generating core.25048,['25048']
E67,generating core.<*>,generating core.58777,['58777']
E67,generating core.<*>,generating core.49137,['49137']
E67,generating core.<*>,generating core.42553,['42553']
E67,generating core.<*>,generating core.2109,['2109']
E67,generating core.<*>,generating core.718,['718']
E67,generating core.<*>,generating core.10752,['10752']
E67,generating core.<*>,generating core.323,['323']
E28,"ciod: Error loading <*>: invalid or missing program image, No such file or directory","ciod: Error loading /home/glosli/src/ddcMD/ddcMD/1.1.13/ddcMDbglV: invalid or missing program image, No such file or directory",['/home/glosli/src/ddcMD/ddcMD/1.1.13/ddcMDbglV']
E18,"CE sym <*>, at <*>, mask <*>","CE sym 5, at 0x11042a80, mask 0x04","['5', '0x11042a80', '0x04']"
E77,instruction cache parity error corrected,instruction cache parity error corrected,[]
E67,generating core.<*>,generating core.21112,['21112']
E98,program interrupt,program interrupt,[]
E67,generating core.<*>,generating core.28370,['28370']
E101,program interrupt: illegal instruction......<*>,program interrupt: illegal instruction......1,['1']
E101,program interrupt: illegal instruction......<*>,program interrupt: illegal instruction......1,['1']
E103,program interrupt: privileged instruction...<*>,program interrupt: privileged instruction...0,['0']
E53,data store interrupt caused by dcbf.........<*>,data store interrupt caused by dcbf.........0,['0']
E54,data store interrupt caused by icbi.........<*>,data store interrupt caused by icbi.........0,['0']
E54,data store interrupt caused by icbi.........<*>,data store interrupt caused by icbi.........0,['0']
E15,auxiliary processor.........................<*>,auxiliary processor.........................0,['0']
E15,auxiliary processor.........................<*>,auxiliary processor.........................0,['0']
E15,auxiliary processor.........................<*>,auxiliary processor.........................0,['0']
E105,program interrupt: unimplemented operation..<*>,program interrupt: unimplemented operation..0,['0']
E102,program interrupt: imprecise exception......<*>,program interrupt: imprecise exception......0,['0']
